N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
3599,12,3,60,FOUND,59,61,3,0,13885890287963609306,382,584,2400,2.4,0.0024,2.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
3721,12,1,60,FOUND,61,61,5,0,4826678661281858250,624,1743,4200,4.2,0.0042,4.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
3721,12,2,60,FOUND,61,61,1,0,6803507218931483341,3574,2633,1100,1.1,0.0011,1.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
3721,12,3,60,FOUND,61,61,6,0,8066922897526529578,1377,2898,4600,4.6,0.0046,4.6e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2173,12,1,60,FOUND,53,41,5,0,10155834839939267613,1424,2094,3800,3.8,0.0038,3.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2173,12,2,60,FOUND,53,41,4,0,18070911589390037774,1965,214,2500,2.5,0.0025,2.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2173,12,3,60,FOUND,41,53,14,2,11685833798197492438,1211,737,9200,9.2,0.0092,9.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2183,12,1,60,FOUND,59,37,3,0,17148261186416136359,99,525,2300,2.3,0.0023,2.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2183,12,2,60,FOUND,37,59,8,0,8539501041485505765,370,1654,5300,5.3,0.0053,5.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2183,12,3,60,FOUND,37,59,1,0,14590108163719196001,376,636,1400,1.4,0.0014,1.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2209,12,1,60,FOUND,47,47,2,0,4108697534888190248,1030,833,1800,1.8,0.0018,1.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2209,12,2,60,FOUND,47,47,9,0,8774687388879024314,1784,600,4100,4.1,0.0041,4.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2209,12,3,60,FOUND,47,47,7,0,305376844466006068,1488,394,4000,4.0,0.004,4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2257,12,1,60,FOUND,37,61,5,0,2986284759159474582,2059,1500,2900,2.9,0.0029,2.9e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2257,12,2,60,FOUND,37,61,7,1,15421944872897385931,1714,315,4700,4.7,0.0047,4.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
2257,12,3,60,FOUND,37,61,8,0,671461968776367482,1147,899,4000,4.0,0.004,4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,n_values_equal\n_values_012bit.txt
