N,bits_N,status,factors_str,residual,trials_tested,divisions,duration_ns,duration_ms,duration_s,source_file,started_utc,finished_utc
210646252938884715487,68,FOUND_ALL,13285426337 * 15855437951,15855437951,4428475445,1,869084876500,869084.8765,869.0848765,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 04:50:44,2026-02-10 05:05:13
249197108892573332671,68,FOUND_ALL,14929047209 * 16692097319,16692097319,4976349069,1,988033789400,988033.7894,988.0337894,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 05:05:13,2026-02-10 05:21:41
244974105561696747097,68,FOUND_ALL,15264040709 * 16049099333,16049099333,5088013569,1,997420721400,997420.7214,997.4207214,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 05:21:41,2026-02-10 05:38:18
205805788558422383671,68,FOUND_ALL,14078977141 * 14617950331,14617950331,4692992380,1,918883915100,918883.9151,918.8839151,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 05:38:18,2026-02-10 05:53:37
220034858677616854343,68,FOUND_ALL,14635613203 * 15034208381,15034208381,4878537734,1,967786283300,967786.2833,967.7862833,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 05:53:37,2026-02-10 06:09:45
228299793126995309737,68,FOUND_ALL,14797450319 * 15428319623,15428319623,4932483439,1,981214824800,981214.8248,981.2148248,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 06:09:45,2026-02-10 06:26:06
191407413721295834081,68,FOUND_ALL,12380039977 * 15460968953,15460968953,4126679992,1,820077092300,820077.0923,820.0770923,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 06:26:06,2026-02-10 06:39:46
278547866731722622241,68,FOUND_ALL,16626917479 * 16752826679,16752826679,5542305826,1,1104760568500,1104760.5685,1104.7605685,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 06:39:46,2026-02-10 06:58:11
187318868428015357699,68,FOUND_ALL,13684488539 * 13688408441,13688408441,4561496179,1,906417917500,906417.9175,906.4179175,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 06:58:11,2026-02-10 07:13:17
154996906131238337717,68,FOUND_ALL,9216294289 * 16817703653,16817703653,3072098096,1,605678792500,605678.7925,605.6787925,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 07:13:17,2026-02-10 07:23:23
166420423744764203857,68,FOUND_ALL,11174463611 * 14892922787,14892922787,3724821203,1,726502315600,726502.3156,726.5023156,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 07:23:23,2026-02-10 07:35:30
211293728955858917903,68,FOUND_ALL,13656550603 * 15471969101,15471969101,4552183534,1,890076848400,890076.8484,890.0768484,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 07:35:30,2026-02-10 07:50:20
149566622501340571123,68,FOUND_ALL,10934794397 * 13678046159,13678046159,3644931465,1,716863417200,716863.4172,716.8634172,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 07:50:20,2026-02-10 08:02:16
231991816445208186847,68,FOUND_ALL,13540133353 * 17133643399,17133643399,4513377784,1,881047321700,881047.3217,881.0473217,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 08:02:16,2026-02-10 08:16:58
224912617633285324903,68,FOUND_ALL,13979858219 * 16088333237,16088333237,4659952739,1,913850207200,913850.2072,913.8502072,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_068bit.txt,2026-02-10 08:16:58,2026-02-10 08:32:11
