N,bits_N,status,factors_str,residual,trials_tested,divisions,duration_ns,duration_ms,duration_s,source_file,started_utc,finished_utc
46201315558683619,56,FOUND_ALL,207459953 * 222699923,222699923,69153317,1,9916253700,9916.2537,9.9162537,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:08:35,2026-02-10 01:08:45
49552327033121911,56,FOUND_ALL,184866817 * 268043383,268043383,61622272,1,8869225700,8869.2257,8.8692257,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:08:45,2026-02-10 01:08:54
38708986727436913,56,FOUND_ALL,192149743 * 201452191,201452191,64049914,1,9207530800,9207.5308,9.2075308,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:08:54,2026-02-10 01:09:03
48959194116560251,56,FOUND_ALL,184451273 * 265431587,265431587,61483757,1,8861369600,8861.3696,8.8613696,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:03,2026-02-10 01:09:12
47938833667062229,56,FOUND_ALL,201487777 * 237924277,237924277,67162592,1,9611456400,9611.4564,9.6114564,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:12,2026-02-10 01:09:22
36464842645412981,56,FOUND_ALL,172812559 * 211008059,211008059,57604186,1,8330842100,8330.8421,8.3308421,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:22,2026-02-10 01:09:30
68578982882575199,56,FOUND_ALL,257570933 * 266252803,266252803,85856977,1,12034794200,12034.7942,12.0347942,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:30,2026-02-10 01:09:42
50620258436206523,56,FOUND_ALL,224034557 * 225948439,225948439,74678185,1,10633960000,10633.96,10.63396,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:42,2026-02-10 01:09:53
37520752530313237,56,FOUND_ALL,158321717 * 236990561,236990561,52773905,1,7617232900,7617.2329,7.6172329,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:09:53,2026-02-10 01:10:00
48739987734636131,56,FOUND_ALL,189578971 * 257095961,257095961,63192990,1,9138968700,9138.9687,9.1389687,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:00,2026-02-10 01:10:09
54131632150211227,56,FOUND_ALL,205358003 * 263596409,263596409,68452667,1,9818620800,9818.6208,9.8186208,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:09,2026-02-10 01:10:19
43155500105104729,56,FOUND_ALL,165039913 * 261485233,261485233,55013304,1,7821519200,7821.5192,7.8215192,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:19,2026-02-10 01:10:27
36172095964075333,56,FOUND_ALL,146466197 * 246965489,246965489,48822065,1,6746131000,6746.131,6.746131,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:27,2026-02-10 01:10:34
37111083812050453,56,FOUND_ALL,166056923 * 223484111,223484111,55352307,1,7710551000,7710.551,7.710551,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:34,2026-02-10 01:10:41
49717905213378343,56,FOUND_ALL,208109081 * 238903103,238903103,69369693,1,9823042000,9823.042,9.823042,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_056bit.txt,2026-02-10 01:10:41,2026-02-10 01:10:51
